SampleID	CancerType	B.cells.naive	B.cells.memory	Plasma.cells	T.cells.CD8	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	NK.cells.resting	NK.cells.activated	Monocytes	Macrophages.M0	Macrophages.M1	Macrophages.M2	Dendritic.cells.resting	Dendritic.cells.activated	Mast.cells.resting	Mast.cells.activated	Eosinophils	Neutrophils	P.value	Correlation	RMSE
TCGA.55.7573.01A.11R.2039.07	LUAD	0.184570003599544	0	0.0827044324883502	0.0487244172208746	0	0.206540062179681	0	0.0812295295744885	0.00268384896727516	0	0	0.0312912238095251	0.0254329668840331	0	0.0396037667849475	0.162261139992258	0.0829299404768024	0	0.0520286680222204	0	0	0	0.004	0.362649521169738	0.933424119319222
TCGA.97.7554.01A.11R.2039.07	LUAD	0.0274674687392983	0	0.088803037863114	0.0988102481816691	0	0.131435806971045	0	0.0449644970169412	0.0434469731079174	0	0	0.0336438654431999	0.0393811857868289	0	0.0523602304182396	0.386353014995947	0.00961257937156944	0.00951613173360027	0.0232799128668652	0	0	0.0109250475037641	0.042	0.166329458515928	1.01719765330961
TCGA.78.7160.01A.11R.2039.07	LUAD	0.0796720078827618	0	0.0324276359922018	0.137572485623866	0	0.154133690514787	0.00290125895202365	0.0236658691022202	0.0139853924702217	0	0	0.0257467944878486	0.0158211679764144	0.0718329502180536	0.0740370235605296	0.323927469585124	0.0104413885387272	0.0113053341268593	0.0218051064574772	0	0	0.000724424510884325	0.02	0.209303313575636	1.00012374725909
TCGA.78.7143.01A.11R.2039.07	LUAD	0.00438613165018253	0.0665694625181977	0.0100796100428984	0.0400565565511774	0	0.100500714870436	0	0.0899600311283129	0.0392110522230592	0	0	0.011668337219852	0.0474006454842166	0.0199841665347867	0.0026024929133059	0.347157375107446	0.0791337548685162	0.0870928946685379	0.0541967742190748	0	0	0	0.004	0.361207056823102	0.932771565671843
TCGA.55.7227.01A.11R.2039.07	LUAD	0.0127088513346887	0	0.00852369477205368	0.0521519477778113	0	0.158258910679564	0	0.02807670817393	0.059553069345468	0	0	0.0333824542695832	0.0514733607361671	0.00524113303567602	0.0472355354278371	0.324630944884263	0.122576450789002	0.0171144703621458	0.0780126527162263	0	0	0.00105981569558351	0.194	0.0531099603223439	1.0563068615771
TCGA.38.4625.11A.01R.1758.07	LUAD	0.0453186641088454	0	0.0164720550328542	0.0435070537583959	0	0.0851335282939807	0	0	0	0	0.0135951338588966	0	0.106460811906009	0.207415071261081	0	0.359168063191755	0	0.0343392817732168	0.0684342032914666	0	0	0.0201561335234999	0.018	0.227887660122688	1.00213282502583
TCGA.50.5939.11A.01R.1628.07	LUAD	0.0101948025381369	0.00165331749769475	0.00290752807920253	0.0525763002575802	0	0.199951046025063	0	0.0100923857765897	0	0	0	0	0.164985700617255	0.0589101574776519	0.00208336775980752	0.397438508943827	0	0.0242186998006666	0.023256939955339	0.0327479545191227	0.0100901110074283	0.00889317974463562	0.042	0.163869696964716	1.02502510959043
TCGA.44.2662.11A.01R.1758.07	LUAD	0.0526298563724096	0	0.0114910026358617	0.0472934888055698	0	0.153142610760388	0	0.00099417477160732	0	0	0.0226639857241367	0.0335543415465238	0.219560637831779	0.0123440482789703	0.0284744653197916	0.244925806991449	0	0.0489363828267504	0	0.0882141667707747	0	0.0357750313639882	0.022	0.198776477279188	1.00278103368676
TCGA.55.7570.01A.11R.2039.07	LUAD	0.171358901544393	0	0.30955461644254	0.194683729773752	0	0	0	0.109242560100535	0	0	0	0.0281674158574395	0.0205770672659777	0.0898906497370737	0.00658529896782536	0.0583849237795556	0	0.00135054087531072	0.00890934358923371	0.00129495206636375	0	0	0.002	0.471339666896035	0.895467768938703
TCGA.78.7149.01A.11R.2039.07	LUAD	0.164398849516837	0	0.3412731605193	0.0589665235601911	0	0.102385717233004	0	0.0450510785392206	0.00551727989876707	0	0	0.0489565268408432	0.000640714536148934	0.0258381266256	0.0384330619297265	0.122136532478265	0	0	0.0429152942724855	0	0	0.003487134049611	0.002	0.499007921773574	0.877476311432403
TCGA.55.6985.11A.01R.1949.07	LUAD	0.0880023083475753	0	0.0294566455345452	0.0781047535328876	0	0.173952380380687	0	0.0130778831734207	0	0	0	0.0390032314273314	0.063248388425502	0.202686404003237	0	0.213672405804244	0.00305811513054219	0.0413091635280812	0.0328323664510961	0.0215959542608498	0	0	0.022	0.20083524112242	1.00331864964287
TCGA.73.4676.11A.01R.1755.07	LUAD	0.0205337870934584	0	0	0.158291800385362	0	0.101156866930013	0	0	0	0	0.0221287903380078	0.0371274477251975	0.0850630682964063	0.134668214029052	0	0.305006589011851	0.0202728488527193	0.0786721013659506	0.0150700817878937	0.0204454099839565	0	0.00156299420013196	0.02	0.217807821813828	0.999259773004391
TCGA.55.6984.11A.01R.1949.07	LUAD	0.0103587608294495	0	0.0117315489216254	0.108731623751932	0	0.0876860002117256	0	0.0201249165509733	0	0	0	0.0453637820657566	0.0278171883716741	0.0764007025210676	0.0115850849088198	0.483972876676639	0.00403731063913419	0.0115545105849916	0.0843594793101463	0	0	0.0162762146560649	0.00800000000000001	0.288642601768324	0.971012728982976
TCGA.55.6972.11A.01R.1949.07	LUAD	0.0546417198203933	0	0.0484160333240429	0.0968294163767373	0	0.196152355134355	0	0	0	0	0.100939502657687	0.00168521843167036	0.0585457836506143	0.064387403654113	0.0227341343471156	0.254506951263203	0	0.0625080001990944	0.0336105656447318	0	0	0.00504291549624109	0.02	0.204745253830877	0.997757035892694
TCGA.55.6968.11A.01R.1949.07	LUAD	0.0424540421961729	0.0554814848878486	0.0200487777780267	0.100726434594021	0	0.0328487968929354	0	0.0611878673961886	0.0209727996779379	0	0	0.0533370642292037	0.166273775646394	0.176245772933683	0.0180622696735915	0.150308337514816	0.00857878964583348	0	0.0934737869333473	0	0	0	0.018	0.227921294625729	0.987714572196566
TCGA.55.6980.11A.01R.1949.07	LUAD	0.108205057796224	0	0.0690223338656623	0.0795689259707337	0	0.251637391563448	0	0.0195293793402927	0	0	0.0506131312178339	0.0219659879402431	0.0414915998822653	0	0.0413668883450875	0.214862651711901	0	0.00447420972415155	0.0856995877502867	0	0	0.01156285489187	0.012	0.257823575933457	0.976990263109508
TCGA.50.5936.11A.01R.1628.07	LUAD	0.0240943153907895	0	0.0014929602493535	0.0897142187407762	0	0.205456132482254	0	0.0135129177289787	0	0	0.0684991671371391	0.0149495423241516	0.113402129634135	0.183330169387606	0.00424268324527115	0.173338120080765	0.000508700351709933	0.0393216572961528	0	0.0608404989161768	0	0.00729678703474092	0.042	0.167970636965993	1.01956386877895
TCGA.78.7158.01A.11R.2039.07	LUAD	0.0402481863729435	0	0.0960849380610508	0.0231632274659037	0	0.183354917094259	0	0.0167118141856473	0.0141297794973801	0	0	0.0348711677612932	0.0513238202433962	0.00342410699902831	0.0304073347506557	0.324207905080657	0.0670148421083605	0.00681245186202888	0.106141185590438	0	0	0.00210432292695835	0.02	0.214393171885157	0.991552009173985
TCGA.97.7552.01A.11R.2039.07	LUAD	0.0927599898393161	0.0289800163437302	0.160195390472825	0.214662219979715	0	0.11294370168487	0	0.0470314140178638	0.0102816104615638	0	0.0122635321979428	0.0222374473390374	0.0206948811705451	0.0322651860078517	0.093178080501345	0.103259552742004	0.027371034365829	0	0.0218759428755606	0	0	0	0.004	0.382984605440896	0.928338179625404
TCGA.97.7553.01A.21R.2039.07	LUAD	0.0844715662177803	0	0.0469995173813225	0.0988540816381748	0	0.17207046103116	0	0.0309441363178423	0	0	0.0126470806127829	0.00451884621294095	0.0457354444803258	0.0584411199905195	0.0326574582148084	0.289832215709907	0.0418501499760468	0.0137827518944611	0.0394696907749948	0.00198238396620917	0	0.0257430955807232	0.02	0.205583205703266	0.9965651643241
TCGA.78.7159.01A.11R.2039.07	LUAD	0.122047310349812	0	0.269285549542485	0.0891182626202088	0	0.100544039408814	0.016946135555872	0.0145758036819746	0.033850606046855	0	0	0.0604357115094465	0	0.0498806560101851	0.0360471237363219	0.128508976880378	0	0.0118747730540287	0.0184522729630791	9.36289087249529e-05	0	0.0483391497318138	0.002	0.444573922772065	0.900330368161818
TCGA.75.7030.01A.11R.1949.07	LUAD	0.222542496974078	0	0.134836081360817	0.108264645989738	0	0.260354343850405	0	0	0.0178106227217313	0	0	0.00199277476370586	0.0225808990977973	0.0151772554033738	0.0164308473344023	0.113775871104107	0.0243150628092422	0.017004907989126	0.0394157921893666	0	0	0.0054983984121103	0.004	0.399080635317096	0.92128453035524
TCGA.55.6982.01A.11R.1949.07	LUAD	0.022269085654434	0.0273481610745965	0.0559920980916015	0.0649829697310352	0	0.0918000374574616	0.00993444624955834	0.033317078620512	0.0164019661504497	0	0	0	0.0131716506877446	0.0572692558176397	0.120874893628981	0.418590341015039	0.0229744333707982	0.00474756977103031	0.0403260126791185	0	0	0	0.056	0.144568448815797	1.03328958704751
TCGA.38.4627.01A.01R.1206.07	LUAD	0.0501510468609022	0	0.0261925927177488	0.0787411139805989	0	0.132079473747865	0	0.00337355441855835	0.0165271160515981	0	0	0.00330207047438668	0.0271961992346327	0	0.0160257897039967	0.534071137381311	0.0023388269245849	0.0053156690503259	0.0808026548339466	0	0	0.023882754619544	0.092	0.11196920481622	1.04785406677949
TCGA.38.4629.01A.02R.1206.07	LUAD	0.0234338653223868	0	0.0419227199845484	0.146893085898426	0	0.0701559992309211	0.0157477652033916	0.0453588963535814	0	0	0	0.0324135863143779	0.0283920427064039	0.0218819712062955	0.061675927297002	0.450326951178945	0.018694340781537	0	0.030162296203419	0	0	0.0129405523187643	0.1	0.10726034187477	1.04529403220532
TCGA.44.5644.01A.21R.2039.07	LUAD	0.215005420821143	0	0.30758085784444	0.113470498288283	0	0.0102783566919541	0	0.0643731100545203	0.00212860091986201	0	0.0119371789069279	0.0333510694585609	0	0.0367115055799727	0	0.0901768468307184	0	0.0729265783546415	0	0.0179659771053646	0	0.0240939991436121	0.002	0.482478308674329	0.888532356199996
TCGA.55.6972.01A.11R.1949.07	LUAD	0.0908688236560922	0	0.178100592887194	0.135870253833362	0	0.0911622657127854	0	0.0379058663533112	0	0	0.0699857859124183	0.0768800594118087	0.0618001877530873	0.0051784273820949	0.0234217535656918	0.123589296383517	0.00213292773159998	0.0180297385855191	0.0850740208315177	0	0	0	0.004	0.330657712386205	0.953151167643567
TCGA.55.6971.01A.11R.1949.07	LUAD	0.0264503982220069	0.0441001387027386	0.10661091587707	0.152438230210903	0	0.107076559023703	0.00898105430208885	0.0355905761258303	0.0526157632941929	0	0	0.0779469562436344	0.0297403144552917	0.0471124720063503	0.0614588160677067	0.163694906075852	0.00593863289265153	0.00142271644402532	0.0551381855077068	0	0	0.0236833645482467	0.01	0.266902302398555	0.975543846564839
TCGA.91.6849.01A.11R.1949.07	LUAD	0.0854690428294274	0	0.212769898965011	0.0767642155135262	0	0.0434789226678424	0.00365445608387813	0.0484017775003062	0.00342554676488785	0	0.0124053941338794	0	0	0.229118537309146	0	0.239030211685413	0	0.0420507562142341	0	0.000457759333446134	0	0.0029734809990019	0.004	0.359605425532321	0.944910378112456
TCGA.75.7031.01A.11R.1949.07	LUAD	0.0993586227557393	0	0.124640978913381	0.143371196819554	0	0.101946677311308	0.00228251254857456	0.0611896047666736	0.0172750757575062	0	0	0.0298464657295634	0.0166484928808539	0	0.0840064087918247	0.252177416721795	0.0151491232385585	0.0406817218270833	0	0.00899164689925199	0	0.00243405503833331	0.004	0.328290725106957	0.950611357870223
TCGA.55.6984.01A.11R.1949.07	LUAD	0.0666714022958449	0.0975030904184831	0.0545762014468133	0.0822543356380809	0	0.274444881387886	0	0.072007440346533	0.0746017560882154	0	0	0.0303997663105256	0.0247915422189945	0.0266168326585588	0	0.107708075933703	0.00291198408883315	0.0352404803884834	0	0.0304246302733023	0	0.0198475805057432	0.01	0.262016434568881	0.985871664389024
TCGA.78.7152.01A.11R.2039.07	LUAD	0.0652725725122279	0.0478359586841617	0.105211805833276	0.117536288610394	0	0.199884711804254	0	0.0534844523440966	0.0465213644053113	0	0	0.0440098109531911	0.00361263232265762	0.00308509899900578	0.0426916182634483	0.212453068908186	0.0246024651003038	0	0.0285807504095685	0	0	0.00521740084991759	0.00800000000000001	0.296160659481783	0.96558099210169
TCGA.55.7574.01A.11R.2039.07	LUAD	0.158769430457394	0.031075519666217	0.115172487847414	0.133509564240924	0	0.193753694266344	0.0157561944882992	0.030347997016277	0	0	0.0576453020109827	0	0.0344437705524685	0.0160911739757377	0.0185973688754143	0.163061737364703	0	0.0205391801158598	0.0112365791219652	0	0	0	0.004	0.381230220995811	0.927688887073284
TCGA.91.6848.01A.11R.1949.07	LUAD	0.0485133300457377	0	0.0615038477648011	0.0730013064639303	0	0.187222568354963	0.0122875049070145	0.0251009253904169	0	0	0	0.046985749729472	0.0536075672825338	0.030009254068492	0.107456526194796	0.306776991858972	0.0326551136342971	0	0.0108969437886653	0	0	0.00398237051590961	0.046	0.155346864099729	1.02159872480845
TCGA.95.7043.01A.11R.1949.07	LUAD	0.135582183883283	0	0.222879439006004	0.124661784895819	0	0.107791712510116	0	0.0659561322040061	0	0	0	0.0363215560916392	0.00461973913601687	0.0201494454053961	0.0329538298867028	0.219152746881133	0.0038162250516758	0.00325431665968663	0.0228608883885219	0	0	0	0.002	0.444913139333217	0.897360799182516
TCGA.38.7271.01A.11R.2039.07	LUAD	0	0.221645334292761	0.0229603283814819	0.137591959155312	0	0.203309848115622	0	0.0049831556223007	0.0570382778114484	0.00421732893450525	0	0.0309351959807194	0.0172569276657881	0.0323735845739528	0.0294553224153336	0.190735020936599	0	0.00981794928120934	0.037679766832967	0	0	0	0.004	0.326784048359801	0.951407525282403
TCGA.55.6982.11A.01R.1949.07	LUAD	0.0427208008868015	0	0.0137439623305293	0.105547345727868	0	0.246986535180047	0	0.0290708878382811	0	0	0.0570646918550061	0.0214691350467298	0.0784783088390444	0.0102479244002596	0.0462722211662728	0.236901018022715	0.00155533802930035	0.0270076599807792	0.0829341706963659	0	0	0	0.02	0.204379180435986	0.998942308632741
TCGA.55.6975.11A.01R.1949.07	LUAD	0.127576745592558	0	0.0530332691060094	0.0904060336056813	0	0.15946076931136	0	0.0240518161145475	0	0	0.00830996900319033	0.0291914637756695	0.106400181307254	0.0109966009671547	0	0.227350060009989	0	0.0340549533879321	0.101685896198945	0.00110509340954073	0	0.0263771482101694	0.01	0.275777617715852	0.967177709601542
TCGA.55.6979.11A.01R.1949.07	LUAD	0.0734424652827781	0	0.0159412481542639	0.0528531327435146	0	0.224243578705186	0	0.0490103627334347	0.00441282583429221	0	0	0.0233119103675326	0.0270542111169647	0.145178255330624	0.0567442898225005	0.27499208984418	0.0051962602250605	0	0.0111163510236598	0.0179124839526977	0.00168532330522184	0.0169052115580888	0.024	0.187674866253288	1.01003547968456
TCGA.55.6978.11A.01R.1949.07	LUAD	0.0111616457578648	0	0.00261132626665089	0.0472792994873057	0	0.160862846526681	0	0.00910212830215123	0	0	0.0678488674245377	0.0331916986559826	0.122319918400972	0.0183271006050725	0.0164206573516613	0.306210205922266	0	0.0895736478608387	0.0940854308615203	0	0	0.0210052265764961	0.042	0.164370208906344	1.01361216690227
TCGA.49.6761.11A.01R.1949.07	LUAD	0.0176894324196338	0	0.00245847253259271	0.074994632324506	0	0.124392050083604	0	0	0	0	0.0948246065277767	0.0285141249988724	0.0759511194684212	0.175091301642797	0.00509059202082189	0.221192253316159	0.0178708808438006	0.0675835624699157	0.0943469713510987	0	0	0	0.004	0.359550279834057	0.934391065043151
TCGA.91.6847.11A.01R.1949.07	LUAD	0.0730585260856977	0	0.0303349510496475	0.0402801484269719	0	0.1275010931113	0	0.00631176475719861	0	0	0.0622582591779272	0	0.0338789619042488	0.0865585612143766	0	0.38969263337813	0	0.0501986824359076	0.0528376762737147	0	0	0.0470887421848787	0.012	0.252494340425698	0.981186577809045
TCGA.91.6836.11A.01R.1858.07	LUAD	0.0306379647781838	0	0.00611634122476849	0.153117429656784	0	0.125491116622503	0.0102641351026816	0	0	0	0.0637037348497477	0	0.0551551938471884	0.11834488366991	0	0.341374371890527	0	0.0530486634067391	0.0204524357444208	0.00303819160034048	0.000729303718137238	0.0185262338880691	0.00800000000000001	0.291335871676864	0.966372700425188
TCGA.55.6983.11A.01R.1949.07	LUAD	0.0101361333119486	0	0.00115115685265766	0.103140994251149	0	0.137358773386439	0	0.022586591442842	0	0	0	0.0262800203109509	0.0146826460187554	0.119132352544378	0.0438261815831136	0.430076204949069	0	0.0131447340370316	0.0673767900805762	0	0	0.0111074212310883	0.012	0.25166463555855	0.987847986409479
TCGA.91.6840.01A.11R.1949.07	LUAD	0.174205917143273	0	0.108228908728656	0.127505948197398	0	0.0920544676200375	0	0.0807084748364226	0.0157186080696876	0	0	0.0610713315661943	0.0334874443537206	0.0439654132244807	0.0929477741580268	0.114557451207082	0	0	0.0555482608950206	0	0	0	0.004	0.372504154468654	0.931110654290237
TCGA.99.7458.01A.11R.2039.07	LUAD	0.0933246337170971	0	0.0197677385807914	0.126780131075532	0	0.22860990953867	0	0.0510466361919576	0.0523848507476815	0	0	0.0467221694882911	0.0309951498844604	0.011255880656282	0.055649214547985	0.174308339181512	0.0440816933892484	0	0.0650736530004913	0	0	0	0.024	0.189764715881771	1.00912476426391
TCGA.78.7161.01A.11R.2039.07	LUAD	0.151281362450912	0	0.198172664493653	0.0854014772204645	0	0.118994904651965	0	0.011978859068795	0.0391279029897149	0	0	0.0655724736562798	0.0275688224552296	0.0115758904713882	0	0.167367850389245	0	0.0569901827585225	0.0527932220922831	0	0	0.0131743873015472	0.002	0.412619785407614	0.913114737853581
TCGA.44.5645.01A.01R.1628.07	LUAD	0.114176098660965	0	0.0462453270939424	0.0338144018268512	0	0.251570036276367	0	0.0345243231587048	0.057761233675966	0	0	0.00665158265215204	0.0498429374737773	0.000413491796037491	0.0259065147200621	0.150146070747241	0.158986187322132	0.010605945767295	0.0593558488285076	0	0	0	0.01	0.269526716810225	0.970352652205947
TCGA.50.6593.01A.11R.1755.07	LUAD	0.0246345157839615	0.0183535520941526	0.0274249168693722	0.0246730146561429	0	0.0903295849433763	0	0.0399192778915436	0.0295038503113256	0	0	0.0117572845446147	0.0652269861283822	0.128756506156714	0.0171170074777106	0.285350225980778	0.133855675330178	0.00450706802559581	0.0814292721071413	0	0	0.017161261699011	0.098	0.108780730816301	1.03866650674266
TCGA.44.5643.01A.01R.1628.07	LUAD	0.122327180630024	0	0.0736898086390213	0.119038066616587	0	0.119836189403424	0.0444352028776731	0.0624195007280703	0.0472357435165299	0	0.0250228291937436	0	0.0152771488729302	0.0103331227988173	0.0672403772901064	0.222398962192077	0.0331509330178616	0.0104903131902333	0.0271046210329008	0	0	0	0.00800000000000001	0.282998246480061	0.967173963172561
TCGA.67.6216.01A.11R.1755.07	LUAD	0.0725311177509472	0.0349357482352528	0.0750610422240182	0.0687468118698857	0	0.0846163877424085	0	0.0148552644315383	0.0451432182932284	0	0	0.0353602071582259	0.0442869062740001	0	0.0146763176410454	0.279505466271389	0.103144120537001	0.0283839126977033	0.0947436603227036	0	0	0.00400981855065329	0.01	0.277713043572839	0.965841353115922
TCGA.50.6594.01A.11R.1755.07	LUAD	0.00816588410276507	0.0221667637122124	0.0307486932308318	0.0416615830809099	0	0.134516950158795	0.00373441855906336	0.0345353496323954	0.0383942725890087	0	0.0100452898550705	0.02558444836841	0.101881489748038	0.0369055140328493	0	0.3228714122587	0.0489874181260937	0.0557311490455086	0.0780760706547629	0	0	0.00599329284458537	0.0659999999999999	0.137117228600283	1.02161164955183
TCGA.35.5375.01A.01R.1628.07	LUAD	0.0128642961743767	0.0484422709801787	0.00491122192472215	0.191787026398884	0	0.0517107664069791	0.0374983861979852	0.134551087592604	0.0157777604118675	0.024448291748994	0	0.0117374365744468	0.000467363072731431	0.00706797486583532	0.153788934281041	0.196214428168709	0.0809023882079363	0	0.0257513278356462	0	0	0.00207903915706259	0.136	0.0911643718054378	1.05781884950225
TCGA.50.6592.01A.11R.1755.07	LUAD	0.160937674521175	0	0.101740682277547	0.157052445917464	0	0.0947814509590542	0.0205047247999048	0.0282030805173563	0.0136413879003282	0	0.00922397644513752	0.0595457946412478	0	0.0936094580288846	0.0722491762003435	0.173212615801154	0	0	0	0.00384784415806413	0	0.0114496878323385	0.004	0.335996039021098	0.94868116170608
TCGA.50.5944.01A.11R.1755.07	LUAD	0.118416941115312	0	0.0393913733107407	0.0367784952762994	0	0.110683283509309	0	0.0144572635188568	0.0148139589285443	0	0	0.0198902649013415	0.0321250837012362	0.0254549283355148	0.0164550146874331	0.439578303806837	0.00477173886345788	0	0.122293306327619	0	0	0.00489004371749824	0.00800000000000001	0.284615641067349	0.967880361313197
TCGA.55.6543.01A.11R.1755.07	LUAD	0.104969532470625	0	0.111087252512704	0.0330212598479789	0	0.123785447044209	0	0.0131879304801747	0.0209452046024609	0	0	0.0145514593992448	0.0272492916547489	0.10835322642503	0.0276598391989485	0.345051824316611	0	0.00973330247579227	0.0169838218185652	0.0152982720117412	0	0.0281223357411649	0.00800000000000001	0.294828958471608	0.965802373692773
TCGA.05.4430.01A.02R.1206.07	LUAD	0.0192625529739889	0	0.0264379548382741	0.0561057086226869	0	0.117971662725387	0	0.0246214445067082	0.0268232533576684	0	0	0.0465334261352035	0.0215400508279277	0.00849352301095455	0.0462082831271394	0.399165726818343	0.0882227955025313	0.0203374011369067	0.0825020791719997	0	0	0.0157741372442805	0.144	0.0781530376256079	1.04960248590298
TCGA.05.4434.01A.01R.1206.07	LUAD	0.0473212308310974	0.0115967926681051	0	0.0803184386452977	0	0.156172226522288	0.0325452055764565	0.0288341343550439	0.0476165538315099	0	0.0197365510245463	0	0.0100033949690111	0.0463115265663252	0.140506148759684	0.281174448873622	0.0435839472176821	0	0.0462663664589004	0	0	0.00801303370043012	0.088	0.116702896104336	1.03938652506368
TCGA.50.6591.01A.11R.1755.07	LUAD	0	0.0151690226738382	0.00209815814812246	0.0460249704899718	0	0.392844292977142	0	0.0152981570275137	0.0147435425636109	0	0	0	0	0.466930592155949	0	0	0.00287185813794743	0	0	0.0440194058259049	0	0	0.144	0.0772142285708193	1.10649443616603
TCGA.05.4432.01A.01R.1206.07	LUAD	0.0858547303678689	0	0.191082018627239	0.09859223485641	0	0.127573252283809	0	0.0526565546550381	0.0290308921606943	0	0	0.0335521036913492	0.0141743318183895	0.082456688848666	0.08322917571585	0.168695584346277	0	0.00646247901543732	0.00518001977212461	0	0	0.021459933840847	0.004	0.355041032608644	0.941305942458022
TCGA.44.5645.11A.01R.1628.07	LUAD	0.0560814026567603	0	0.0445795005410545	0.0497129976070213	0	0.213383300650316	0	0	0	0	0.0444154742853175	0.0308087692337279	0.0775749489689667	0.137115198050693	0.00745732058367748	0.204055535485855	0	0.0271943073825349	0.0957720710665312	0	0	0.0118491734875442	0.014	0.246588555793841	0.97927363606515
TCGA.50.5930.11A.01R.1755.07	LUAD	0.105711611476685	0	0.0239863027351627	0.143585001843569	0	0.0878197389418768	0	0	0.0137794411581795	0	0.0193787283988811	0.0291956133240167	0.0775749969707852	0.0475627774663541	0.00292289270447427	0.322026631514789	0.0047228367228832	0.0201346725819067	0.0849739264392075	0	0	0.0166248277212298	0.018	0.227571625693488	0.988146297310303
TCGA.44.6144.11A.01R.1755.07	LUAD	0.0084858628316609	0	0.00310539009064905	0.0495704223974355	0	0.174407947178018	0	0	0	0	0.0244847330969111	0.0208138806595449	0.0717802208812109	0.137862208423486	0.0420587844029401	0.321268429216521	0.0317991057873449	0.0436922506390996	0.061334281197249	0	0	0.00933648319792899	0.004	0.357539984194385	0.936048740541006
TCGA.38.4632.11A.01R.1755.07	LUAD	0.0394002413956379	0	0.0195196424090377	0.0771343747469012	0	0.0997527387988326	0.00719103640509777	0.00977423480907743	0	0	0.0152081102304676	0.00586912879817631	0.0531371912456703	0.0670269869152415	0.0271325516464795	0.440036736768336	0	0.0498436094751371	0.0574915412981028	0	0	0.0314818750578043	0.00800000000000001	0.285653263387126	0.968964912598415
TCGA.05.5420.01A.01R.1628.07	LUAD	0.0316635195905424	0	0.0132262995891676	0.0874007395153799	0	0.115559680233213	0.0524058361788152	0.0550706837845273	0.0141347642837101	0	0.0170429333427015	0.0179653244309025	0.00958715595794364	0.0524331611927754	0.162095316098303	0.19561101794781	0.140423412194904	0	0.0207368416395492	0	0	0.014643314019756	0.216	0.0489652724031753	1.0682504047997
TCGA.05.5423.01A.01R.1628.07	LUAD	0.0275636758035599	0.022996305513146	0.0190419898608701	0.035461741180243	0	0.101173900746717	0	0.0341457035584229	0.0357592560151095	0.0066767884559669	0	0.02654165298981	0.0282311124990442	0.0113487302036128	0	0.375682858498149	0.128058924955891	0.0595239037224946	0.070367128142861	0	0.00175066796609407	0.0156756598880079	0.022	0.197348585562028	1.00123922503615
TCGA.50.5931.01A.11R.1755.07	LUAD	0.0312747745390206	0.0273114099845211	0.0982514538072336	0.099750643903604	0	0.0157731205895534	0	0.23518948185457	0	0	0	0.0489796972927264	0	0.237852565536193	0.0413539807039226	0.0373192121632469	0	0.00664309898177694	0	0.0732711992764793	0.0470293613671516	0	0.018	0.234740306198335	0.995274906693889
TCGA.50.5930.01A.11R.1755.07	LUAD	0.0355990895192527	0	0.261622989950671	0.101497248175476	0	0.144289399633092	0	0.0538235980944429	0.00628783337854982	0	0.00375399540811245	0.00372753863488213	0.0220805179310032	0.0560881423569573	0.0476794874079437	0.246185437934022	0	0.00106945461908955	0.0112946927353566	0	0.000244471158047492	0.00475610306310093	0.004	0.38666531571533	0.92915673279279
TCGA.44.6148.01A.11R.1755.07	LUAD	0.13679764222369	0	0.232572993090012	0.0387766265297504	0	0.062769338581589	0	0.0560757303864274	0	0	0	0.0257597912809617	0.0591234661981197	0	0.00269823556331336	0.260022369553193	0	0.0100012263524724	0.110643405073185	0	0	0.00475917516728554	0.002	0.4361681802964	0.901711440342291
TCGA.05.4398.01A.01R.1206.07	LUAD	0.061250350882022	0	0.11555737552794	0.08254566201345	0	0.0623287562462805	0.00897898677783883	0.0734959665575707	0.00974780058641196	0	0.00475470238641981	0	0.0646447292621602	0	0.0709403761238122	0.337780797786456	0.0369526779433339	0	0	0.0640154422886713	0	0.00700637561763245	0.012	0.254874282221979	0.9797485324984
TCGA.05.4402.01A.01R.1206.07	LUAD	0.0476276389246859	0	0.0677535446314828	0.0550480772380923	0	0.126356634093535	0	0.0214500728387156	0.0249251676284632	0	0	0.0356379190867463	0.0218689035941336	0.0298640735452124	0.0342552163894754	0.375445710452781	0.0147062079199925	0.0295110385360571	0.106344698903947	0	0	0.0092050962166803	0.04	0.172826925431246	1.00972498533605
TCGA.05.4397.01A.01R.1206.07	LUAD	0.0125244320623426	0	0.0494349358674296	0.0800612402607888	0	0.0630145128982474	0	0.0183707194103565	0.0461370151779303	0	0	0.0341842099304691	0.035147223126818	0.100537429980528	0.0861413320724766	0.336466259049981	0	0.0493966059728286	0.088584084189803	0	0	0	0.046	0.155082090838788	1.021983430172
TCGA.73.4676.01A.01R.1755.07	LUAD	0.018229148289108	0	0.00211424611673161	0.0749442426533867	0	0.0872197896195451	0.0500162679236647	0.00485269608421325	0	0	0	0.0110955936256891	0.0925316525095375	0.0985182078094157	0.00905376065374898	0.400134671000399	0.0169503789647343	0.0203889355839826	0.0908115156107979	0	0	0.0231388935550454	0.00800000000000001	0.285950902203435	0.969007651224951
